T,K,N,d,noise_std,method,pool_index,position,num_examples,mse
2,2,50,4,0.0,ridge_history,2,22,200,0.012547538145197608
2,2,50,4,0.0,ridge_history,2,23,200,0.013531256100228574
2,2,50,4,0.0,ridge_history,2,24,200,0.01416510149369905
2,2,50,4,0.0,ridge_history,2,25,200,0.013958703483803382
2,2,50,4,0.0,ridge_history,2,26,200,0.013966070751796837
2,2,50,4,0.0,ridge_history,2,27,200,0.01355775036849849
2,2,50,4,0.0,ridge_history,2,28,200,0.010885692869083414
2,2,50,4,0.0,ridge_history,2,29,200,0.01113561997251166
2,2,50,4,0.0,ridge_history,2,30,200,0.011859352768133649
2,2,50,4,0.0,ridge_history,2,31,200,0.01294684819695878
2,2,50,4,0.0,ridge_history,2,32,200,0.014024082614360224
2,2,50,4,0.0,ridge_history,2,33,200,0.011205073406595727
2,2,50,4,0.0,ridge_history,2,34,200,0.014437183433907501
2,2,50,4,0.0,ridge_history,2,35,200,0.014352575742427948
2,2,50,4,0.0,ridge_history,2,36,200,0.013605032973543187
2,2,50,4,0.0,ridge_history,2,37,200,0.014124520526900967
2,2,50,4,0.0,ridge_history,2,38,200,0.012318774868091884
2,2,50,4,0.0,ridge_history,2,39,200,0.012534511045134446
2,2,50,4,0.0,ridge_history,2,40,200,0.01064631616124243
2,2,50,4,0.0,ridge_history,2,41,200,0.012738030035737891
2,2,50,4,0.0,ridge_history,2,42,200,0.01221223033658927
2,2,50,4,0.0,ridge_history,2,43,200,0.014145025187445702
2,2,50,4,0.0,ridge_history,2,44,200,0.010321983518039025
2,2,50,4,0.0,ridge_history,2,45,200,0.013104981739362292
2,2,50,4,0.0,ridge_history,2,46,200,0.011656220800319719
2,2,50,4,0.0,ridge_history,2,47,200,0.010589316749252781
2,2,50,4,0.0,ridge_history,2,48,200,0.013631888336389572
2,2,50,4,0.0,ridge_history,2,49,200,0.01276229273904898
2,2,50,4,0.0,transformer,3,0,200,0.5395587252421177
2,2,50,4,0.0,transformer,3,1,200,0.2887598611820257
2,2,50,4,0.0,transformer,3,2,200,0.22438995484862637
2,2,50,4,0.0,transformer,3,3,200,0.17491969613100772
2,2,50,4,0.0,transformer,3,4,200,0.13644946652258655
2,2,50,4,0.0,transformer,3,5,200,0.12529721806561495
2,2,50,4,0.0,transformer,3,6,200,0.09703104963109914
2,2,50,4,0.0,transformer,3,7,200,0.055504629649393705
2,2,50,4,0.0,transformer,3,8,200,0.06358248581515707
2,2,50,4,0.0,transformer,3,9,200,0.07108194589699435
2,2,50,4,0.0,transformer,3,10,200,0.05717519910745392
2,2,50,4,0.0,transformer,3,11,200,0.03886922004694645
2,2,50,4,0.0,transformer,3,12,200,0.041560026165011636
2,2,50,4,0.0,transformer,3,13,200,0.05244283660327266
2,2,50,4,0.0,transformer,3,14,200,0.027405808694094994
2,2,50,4,0.0,transformer,3,15,200,0.02842248116665135
2,2,50,4,0.0,transformer,3,16,200,0.030668017276493265
2,2,50,4,0.0,transformer,3,17,200,0.021383106751207998
2,2,50,4,0.0,transformer,3,18,200,0.016116220010650616
2,2,50,4,0.0,transformer,3,19,200,0.023698746899622876
2,2,50,4,0.0,transformer,3,20,200,0.019527951770662147
2,2,50,4,0.0,transformer,3,21,200,0.017187773205458123
2,2,50,4,0.0,transformer,3,22,200,0.01756509345979733
2,2,50,4,0.0,transformer,3,23,200,0.015156036165536634
2,2,50,4,0.0,transformer,3,24,200,0.018656855036241513
2,2,50,4,0.0,transformer,3,25,200,0.019112105299982727
2,2,50,4,0.0,transformer,3,26,200,0.02542777774128454
2,2,50,4,0.0,transformer,3,27,200,0.014203415531471968
2,2,50,4,0.0,transformer,3,28,200,0.013364133327502449
2,2,50,4,0.0,transformer,3,29,200,0.008937768896581141
2,2,50,4,0.0,transformer,3,30,200,0.011205382449713785
2,2,50,4,0.0,transformer,3,31,200,0.01323867682655612
2,2,50,4,0.0,transformer,3,32,200,0.01804804834514452
2,2,50,4,0.0,transformer,3,33,200,0.011175502387052373
2,2,50,4,0.0,transformer,3,34,200,0.013446838410113533
2,2,50,4,0.0,transformer,3,35,200,0.012337572786465887
2,2,50,4,0.0,transformer,3,36,200,0.009464242960033007
2,2,50,4,0.0,transformer,3,37,200,0.013641777065846551
2,2,50,4,0.0,transformer,3,38,200,0.007704042238521085
2,2,50,4,0.0,transformer,3,39,200,0.008492748353746062
2,2,50,4,0.0,transformer,3,40,200,0.011639665308615767
2,2,50,4,0.0,transformer,3,41,200,0.009949177257440728
2,2,50,4,0.0,transformer,3,42,200,0.00956506126379177
2,2,50,4,0.0,transformer,3,43,200,0.008339992694320224
2,2,50,4,0.0,transformer,3,44,200,0.008252168032728411
2,2,50,4,0.0,transformer,3,45,200,0.010502989100113607
2,2,50,4,0.0,transformer,3,46,200,0.007461766655756201
2,2,50,4,0.0,transformer,3,47,200,0.014600233312926076
2,2,50,4,0.0,transformer,3,48,200,0.00856176255460163
2,2,50,4,0.0,transformer,3,49,200,0.012565593949951786
2,2,50,4,0.0,known_pool,3,0,200,1.869360667010223e-15
2,2,50,4,0.0,known_pool,3,1,200,2.0607895852955666e-15
2,2,50,4,0.0,known_pool,3,2,200,2.4807867797253798e-15
2,2,50,4,0.0,known_pool,3,3,200,2.136978267669984e-15
2,2,50,4,0.0,known_pool,3,4,200,2.518954658721798e-15
2,2,50,4,0.0,known_pool,3,5,200,1.9882139098159435e-15
2,2,50,4,0.0,known_pool,3,6,200,1.7027616789740509e-15
2,2,50,4,0.0,known_pool,3,7,200,2.066934036693308e-15
2,2,50,4,0.0,known_pool,3,8,200,2.106476070121376e-15
2,2,50,4,0.0,known_pool,3,9,200,2.2706068146821543e-15
2,2,50,4,0.0,known_pool,3,10,200,2.129205680411187e-15
2,2,50,4,0.0,known_pool,3,11,200,2.0848598075916398e-15
2,2,50,4,0.0,known_pool,3,12,200,2.508291428075896e-15
2,2,50,4,0.0,known_pool,3,13,200,2.931040703135177e-15
2,2,50,4,0.0,known_pool,3,14,200,1.9698257817482683e-15
2,2,50,4,0.0,known_pool,3,15,200,2.186800927379693e-15
2,2,50,4,0.0,known_pool,3,16,200,2.1893047989043738e-15
2,2,50,4,0.0,known_pool,3,17,200,2.409246003498273e-15
2,2,50,4,0.0,known_pool,3,18,200,1.7712451196696807e-15
2,2,50,4,0.0,known_pool,3,19,200,2.1325610522829787e-15
2,2,50,4,0.0,known_pool,3,20,200,1.8924477231626458e-15
2,2,50,4,0.0,known_pool,3,21,200,2.208661793811419e-15
2,2,50,4,0.0,known_pool,3,22,200,1.8098826003865395e-15
2,2,50,4,0.0,known_pool,3,23,200,2.4780315891118182e-15
2,2,50,4,0.0,known_pool,3,24,200,1.7359346970642194e-15
2,2,50,4,0.0,known_pool,3,25,200,2.443395962522529e-15
2,2,50,4,0.0,known_pool,3,26,200,2.133039137181075e-15
2,2,50,4,0.0,known_pool,3,27,200,2.697269114947263e-15
2,2,50,4,0.0,known_pool,3,28,200,2.4656730303919573e-15
2,2,50,4,0.0,known_pool,3,29,200,2.7067446256489898e-15
2,2,50,4,0.0,known_pool,3,30,200,2.140697285403924e-15
2,2,50,4,0.0,known_pool,3,31,200,1.8978099459715287e-15
2,2,50,4,0.0,known_pool,3,32,200,1.7371184684693258e-15
2,2,50,4,0.0,known_pool,3,33,200,2.1339520616331092e-15
2,2,50,4,0.0,known_pool,3,34,200,1.6623428807605465e-15
2,2,50,4,0.0,known_pool,3,35,200,1.773701273376762e-15
2,2,50,4,0.0,known_pool,3,36,200,2.166773505048548e-15
2,2,50,4,0.0,known_pool,3,37,200,2.5135337173192863e-15
2,2,50,4,0.0,known_pool,3,38,200,1.94827609904251e-15
2,2,50,4,0.0,known_pool,3,39,200,1.6346264306469868e-15
2,2,50,4,0.0,known_pool,3,40,200,2.400628779154334e-15
2,2,50,4,0.0,known_pool,3,41,200,1.6544284614013724e-15
2,2,50,4,0.0,known_pool,3,42,200,1.7784210270539907e-15
2,2,50,4,0.0,known_pool,3,43,200,1.7684625513954568e-15
2,2,50,4,0.0,known_pool,3,44,200,2.463461241875515e-15
2,2,50,4,0.0,known_pool,3,45,200,1.7693665962745638e-15
2,2,50,4,0.0,known_pool,3,46,200,2.066580635481438e-15
2,2,50,4,0.0,known_pool,3,47,200,2.0189750202760978e-15
2,2,50,4,0.0,known_pool,3,48,200,2.238135279688998e-15
2,2,50,4,0.0,known_pool,3,49,200,2.7100735297985916e-15
2,2,50,4,0.0,ridge_history,3,0,0,
2,2,50,4,0.0,ridge_history,3,1,200,0.6491630417242854
2,2,50,4,0.0,ridge_history,3,2,200,0.5309870055887607
2,2,50,4,0.0,ridge_history,3,3,200,0.3102725549463358
2,2,50,4,0.0,ridge_history,3,4,200,0.3453783025644382
2,2,50,4,0.0,ridge_history,3,5,200,0.3058158167229237
2,2,50,4,0.0,ridge_history,3,6,200,0.22229947533751382
2,2,50,4,0.0,ridge_history,3,7,200,0.21001669382378776
2,2,50,4,0.0,ridge_history,3,8,200,0.23710094746494412
2,2,50,4,0.0,ridge_history,3,9,200,0.2140416425328446
2,2,50,4,0.0,ridge_history,3,10,200,0.21028584831991692
2,2,50,4,0.0,ridge_history,3,11,200,0.1996925644471563
2,2,50,4,0.0,ridge_history,3,12,200,0.2033673509446912
2,2,50,4,0.0,ridge_history,3,13,200,0.24023455309045716
2,2,50,4,0.0,ridge_history,3,14,200,0.1952229856565034
2,2,50,4,0.0,ridge_history,3,15,200,0.2072900691388835
2,2,50,4,0.0,ridge_history,3,16,200,0.2177458696858801
2,2,50,4,0.0,ridge_history,3,17,200,0.20284930077207
2,2,50,4,0.0,ridge_history,3,18,200,0.18166715312019896
2,2,50,4,0.0,ridge_history,3,19,200,0.1706682714942328
2,2,50,4,0.0,ridge_history,3,20,200,0.16013189567460098
2,2,50,4,0.0,ridge_history,3,21,200,0.21146145756551607
2,2,50,4,0.0,ridge_history,3,22,200,0.17102414841800237
2,2,50,4,0.0,ridge_history,3,23,200,0.18912856621550336
2,2,50,4,0.0,ridge_history,3,24,200,0.16669098130077956
2,2,50,4,0.0,ridge_history,3,25,200,0.14226657734919881
2,2,50,4,0.0,ridge_history,3,26,200,0.18385596947560326
2,2,50,4,0.0,ridge_history,3,27,200,0.19592839248813435
2,2,50,4,0.0,ridge_history,3,28,200,0.18449638586140416
2,2,50,4,0.0,ridge_history,3,29,200,0.17839881132579627
2,2,50,4,0.0,ridge_history,3,30,200,0.17765557790743114
2,2,50,4,0.0,ridge_history,3,31,200,0.1789010368407803
2,2,50,4,0.0,ridge_history,3,32,200,0.1989080362463837
2,2,50,4,0.0,ridge_history,3,33,200,0.17926505906656431
2,2,50,4,0.0,ridge_history,3,34,200,0.1453143210020131
2,2,50,4,0.0,ridge_history,3,35,200,0.12705266581113114
2,2,50,4,0.0,ridge_history,3,36,200,0.1642820445075261
2,2,50,4,0.0,ridge_history,3,37,200,0.16448154386660602
2,2,50,4,0.0,ridge_history,3,38,200,0.1524150838116823
2,2,50,4,0.0,ridge_history,3,39,200,0.16707793303790608
2,2,50,4,0.0,ridge_history,3,40,200,0.20170514169841844
2,2,50,4,0.0,ridge_history,3,41,200,0.17866520599060862
2,2,50,4,0.0,ridge_history,3,42,200,0.18404520891920195
2,2,50,4,0.0,ridge_history,3,43,200,0.18893772057365926
2,2,50,4,0.0,ridge_history,3,44,200,0.14558016050247194
2,2,50,4,0.0,ridge_history,3,45,200,0.1759663912905371
2,2,50,4,0.0,ridge_history,3,46,200,0.1822782967966878
2,2,50,4,0.0,ridge_history,3,47,200,0.1600180053366013
2,2,50,4,0.0,ridge_history,3,48,200,0.18147729988991124
2,2,50,4,0.0,ridge_history,3,49,200,0.17569713851556748
2,2,50,4,0.0,transformer,4,0,200,0.4675202916261081
2,2,50,4,0.0,transformer,4,1,200,0.5249842614872188
2,2,50,4,0.0,transformer,4,2,200,0.2830851170994271
2,2,50,4,0.0,transformer,4,3,200,0.2848118159627337
2,2,50,4,0.0,transformer,4,4,200,0.21468068837125082
2,2,50,4,0.0,transformer,4,5,200,0.19144424467414367
2,2,50,4,0.0,transformer,4,6,200,0.14418257169907195
2,2,50,4,0.0,transformer,4,7,200,0.08180688619715364
2,2,50,4,0.0,transformer,4,8,200,0.10469497903874465
2,2,50,4,0.0,transformer,4,9,200,0.05262509823931879
2,2,50,4,0.0,transformer,4,10,200,0.040034825608382826
2,2,50,4,0.0,transformer,4,11,200,0.05218544794442431
2,2,50,4,0.0,transformer,4,12,200,0.03873794082025994
2,2,50,4,0.0,transformer,4,13,200,0.029042409252213627
2,2,50,4,0.0,transformer,4,14,200,0.060398489598056555
2,2,50,4,0.0,transformer,4,15,200,0.021619517466197776
2,2,50,4,0.0,transformer,4,16,200,0.01615586829823808
2,2,50,4,0.0,transformer,4,17,200,0.021995405741569777
2,2,50,4,0.0,transformer,4,18,200,0.0265912030973824
2,2,50,4,0.0,transformer,4,19,200,0.013130933062434031
2,2,50,4,0.0,transformer,4,20,200,0.013142000633777722
2,2,50,4,0.0,transformer,4,21,200,0.013729575614028792
2,2,50,4,0.0,transformer,4,22,200,0.010099382335149234
2,2,50,4,0.0,transformer,4,23,200,0.016804862566825864
2,2,50,4,0.0,transformer,4,24,200,0.01289972417619348
2,2,50,4,0.0,transformer,4,25,200,0.04193877180599406
2,2,50,4,0.0,transformer,4,26,200,0.01673041712262721
2,2,50,4,0.0,transformer,4,27,200,0.0070668132568661515
2,2,50,4,0.0,transformer,4,28,200,0.01791922130203529
2,2,50,4,0.0,transformer,4,29,200,0.006346105903175001
2,2,50,4,0.0,transformer,4,30,200,0.016347726528211683
2,2,50,4,0.0,transformer,4,31,200,0.009631677595342732
2,2,50,4,0.0,transformer,4,32,200,0.008974382115046075
2,2,50,4,0.0,transformer,4,33,200,0.007914000726994351
2,2,50,4,0.0,transformer,4,34,200,0.06422374258361212
2,2,50,4,0.0,transformer,4,35,200,0.01072691076679329
2,2,50,4,0.0,transformer,4,36,200,0.006699801550992635
2,2,50,4,0.0,transformer,4,37,200,0.0051117210858189375
2,2,50,4,0.0,transformer,4,38,200,0.022606556396601595
2,2,50,4,0.0,transformer,4,39,200,0.005516253012802158
2,2,50,4,0.0,transformer,4,40,200,0.0060345820608384984
2,2,50,4,0.0,transformer,4,41,200,0.008449216946628679
2,2,50,4,0.0,transformer,4,42,200,0.01271191351428747
2,2,50,4,0.0,transformer,4,43,200,0.00945566613580494
2,2,50,4,0.0,transformer,4,44,200,0.03185119792532897
2,2,50,4,0.0,transformer,4,45,200,0.009259448045780693
2,2,50,4,0.0,transformer,4,46,200,0.023334780446824778
2,2,50,4,0.0,transformer,4,47,200,0.013859242048299879
2,2,50,4,0.0,transformer,4,48,200,0.005374904859526603
2,2,50,4,0.0,transformer,4,49,200,0.006734361260634452
2,2,50,4,0.0,known_pool,4,0,200,1.9309579252341873e-15
2,2,50,4,0.0,known_pool,4,1,200,2.6113287142552617e-15
2,2,50,4,0.0,known_pool,4,2,200,2.2123682861771122e-15
2,2,50,4,0.0,known_pool,4,3,200,2.2398133977945104e-15
2,2,50,4,0.0,known_pool,4,4,200,2.550570010108452e-15
2,2,50,4,0.0,known_pool,4,5,200,2.1192401719272066e-15
2,2,50,4,0.0,known_pool,4,6,200,3.006914448552916e-15
2,2,50,4,0.0,known_pool,4,7,200,1.8889931255045383e-15
2,2,50,4,0.0,known_pool,4,8,200,2.6851995620276135e-15
2,2,50,4,0.0,known_pool,4,9,200,2.0089499950849726e-15
2,2,50,4,0.0,known_pool,4,10,200,1.960625022402755e-15
2,2,50,4,0.0,known_pool,4,11,200,2.4784459918937373e-15
2,2,50,4,0.0,known_pool,4,12,200,2.4777873620977035e-15
2,2,50,4,0.0,known_pool,4,13,200,2.340253788599461e-15
2,2,50,4,0.0,known_pool,4,14,200,1.9680151836499313e-15
2,2,50,4,0.0,known_pool,4,15,200,2.6337445688122173e-15
2,2,50,4,0.0,known_pool,4,16,200,2.3707656871082758e-15
2,2,50,4,0.0,known_pool,4,17,200,1.90630231932226e-15
2,2,50,4,0.0,known_pool,4,18,200,3.1450201881782282e-15
2,2,50,4,0.0,known_pool,4,19,200,2.2977265556056178e-15
2,2,50,4,0.0,known_pool,4,20,200,1.8338908890305698e-15
2,2,50,4,0.0,known_pool,4,21,200,2.2343459976770023e-15
2,2,50,4,0.0,known_pool,4,22,200,1.8766951547124547e-15
2,2,50,4,0.0,known_pool,4,23,200,2.7137550202968526e-15
2,2,50,4,0.0,known_pool,4,24,200,2.4719291428197353e-15
2,2,50,4,0.0,known_pool,4,25,200,1.850679248473312e-15
2,2,50,4,0.0,known_pool,4,26,200,2.9227435433394095e-15
2,2,50,4,0.0,known_pool,4,27,200,2.3311103997633804e-15
2,2,50,4,0.0,known_pool,4,28,200,2.9633498816208393e-15
2,2,50,4,0.0,known_pool,4,29,200,1.953155377603011e-15
2,2,50,4,0.0,known_pool,4,30,200,2.5470364531266142e-15
2,2,50,4,0.0,known_pool,4,31,200,1.6520513784170716e-15
2,2,50,4,0.0,known_pool,4,32,200,2.3376075548332366e-15
2,2,50,4,0.0,known_pool,4,33,200,3.3853682320148406e-15
2,2,50,4,0.0,known_pool,4,34,200,1.8952649385934396e-15
2,2,50,4,0.0,known_pool,4,35,200,2.0146618106085194e-15
2,2,50,4,0.0,known_pool,4,36,200,2.623032838005208e-15
2,2,50,4,0.0,known_pool,4,37,200,2.299219644890407e-15
2,2,50,4,0.0,known_pool,4,38,200,3.149029782654125e-15
2,2,50,4,0.0,known_pool,4,39,200,2.280909731878078e-15
2,2,50,4,0.0,known_pool,4,40,200,2.4274861441805994e-15
2,2,50,4,0.0,known_pool,4,41,200,2.785699048171529e-15
2,2,50,4,0.0,known_pool,4,42,200,2.629610851134805e-15
2,2,50,4,0.0,known_pool,4,43,200,2.2399081277253915e-15
2,2,50,4,0.0,known_pool,4,44,200,2.8093920430381705e-15
2,2,50,4,0.0,known_pool,4,45,200,1.950539222514433e-15
2,2,50,4,0.0,known_pool,4,46,200,2.212311037470822e-15
2,2,50,4,0.0,known_pool,4,47,200,2.2099554334369204e-15
2,2,50,4,0.0,known_pool,4,48,200,2.9724881934342127e-15
2,2,50,4,0.0,known_pool,4,49,200,2.031478547017245e-15
2,2,50,4,0.0,ridge_history,4,0,0,
2,2,50,4,0.0,ridge_history,4,1,200,1.29813193273757
2,2,50,4,0.0,ridge_history,4,2,200,1.3393199152826065
2,2,50,4,0.0,ridge_history,4,3,200,1.2336089598589985
2,2,50,4,0.0,ridge_history,4,4,200,1.3535572565374425
2,2,50,4,0.0,ridge_history,4,5,200,1.1597171200957312
2,2,50,4,0.0,ridge_history,4,6,200,1.550146661139823
2,2,50,4,0.0,ridge_history,4,7,200,0.9876271027998013
2,2,50,4,0.0,ridge_history,4,8,200,1.063548870397043
2,2,50,4,0.0,ridge_history,4,9,200,0.9227074021111826
2,2,50,4,0.0,ridge_history,4,10,200,1.1095759807621075
2,2,50,4,0.0,ridge_history,4,11,200,1.245157515332076
2,2,50,4,0.0,ridge_history,4,12,200,0.8840590426582946
2,2,50,4,0.0,ridge_history,4,13,200,0.9143813470643893
2,2,50,4,0.0,ridge_history,4,14,200,0.8571234963214603
2,2,50,4,0.0,ridge_history,4,15,200,1.0391684757655024
2,2,50,4,0.0,ridge_history,4,16,200,0.8161562098546039
2,2,50,4,0.0,ridge_history,4,17,200,0.9517214844985609
2,2,50,4,0.0,ridge_history,4,18,200,1.34078419454484
2,2,50,4,0.0,ridge_history,4,19,200,0.8149001639847406
2,2,50,4,0.0,ridge_history,4,20,200,0.7562354387991226
2,2,50,4,0.0,ridge_history,4,21,200,0.7718345391708084
2,2,50,4,0.0,ridge_history,4,22,200,1.0122099156637123
2,2,50,4,0.0,ridge_history,4,23,200,0.8077657585856932
2,2,50,4,0.0,ridge_history,4,24,200,0.828166719066552
2,2,50,4,0.0,ridge_history,4,25,200,0.6836795311963074
2,2,50,4,0.0,ridge_history,4,26,200,0.8043174397337467
2,2,50,4,0.0,ridge_history,4,27,200,0.8910870207978627
2,2,50,4,0.0,ridge_history,4,28,200,0.9262540296643613
2,2,50,4,0.0,ridge_history,4,29,200,0.6725553537181231
2,2,50,4,0.0,ridge_history,4,30,200,0.828850080494907
2,2,50,4,0.0,ridge_history,4,31,200,0.7178605993018653
2,2,50,4,0.0,ridge_history,4,32,200,0.9139177933009205
2,2,50,4,0.0,ridge_history,4,33,200,0.9975042686980743
2,2,50,4,0.0,ridge_history,4,34,200,0.8490177152101538
2,2,50,4,0.0,ridge_history,4,35,200,0.8707867682293735
2,2,50,4,0.0,ridge_history,4,36,200,0.7586421847441298
2,2,50,4,0.0,ridge_history,4,37,200,0.9781754354921327
2,2,50,4,0.0,ridge_history,4,38,200,0.996225506869092
2,2,50,4,0.0,ridge_history,4,39,200,0.9333766853741919
2,2,50,4,0.0,ridge_history,4,40,200,0.8001125102399707
2,2,50,4,0.0,ridge_history,4,41,200,0.933402438041837
2,2,50,4,0.0,ridge_history,4,42,200,0.941334387663353
2,2,50,4,0.0,ridge_history,4,43,200,0.8520234304354467
2,2,50,4,0.0,ridge_history,4,44,200,0.9124847348028158
2,2,50,4,0.0,ridge_history,4,45,200,0.8123749174032454
2,2,50,4,0.0,ridge_history,4,46,200,0.7391142374652984
2,2,50,4,0.0,ridge_history,4,47,200,0.8032907920875907
2,2,50,4,0.0,ridge_history,4,48,200,0.8416493762197891
2,2,50,4,0.0,ridge_history,4,49,200,0.705969800628626
2,2,50,4,0.0,transformer,5,0,200,0.4903568117664301
2,2,50,4,0.0,transformer,5,1,200,0.37499060818847174
2,2,50,4,0.0,transformer,5,2,200,0.1884043033729554
2,2,50,4,0.0,transformer,5,3,200,0.15359787612936845
2,2,50,4,0.0,transformer,5,4,200,0.09019805317090586
2,2,50,4,0.0,transformer,5,5,200,0.09072950667106852
2,2,50,4,0.0,transformer,5,6,200,0.11094603052039062
2,2,50,4,0.0,transformer,5,7,200,0.06644233876970794
2,2,50,4,0.0,transformer,5,8,200,0.061957794693392625
2,2,50,4,0.0,transformer,5,9,200,0.05923634535650252
2,2,50,4,0.0,transformer,5,10,200,0.04643236874059897
2,2,50,4,0.0,transformer,5,11,200,0.043802301864265765
2,2,50,4,0.0,transformer,5,12,200,0.02904368031411188
2,2,50,4,0.0,transformer,5,13,200,0.04157249878384007
2,2,50,4,0.0,transformer,5,14,200,0.03302594415827718
2,2,50,4,0.0,transformer,5,15,200,0.02965351363011031
2,2,50,4,0.0,transformer,5,16,200,0.019661284391461732
2,2,50,4,0.0,transformer,5,17,200,0.02821625247693241
2,2,50,4,0.0,transformer,5,18,200,0.022294780092001604
2,2,50,4,0.0,transformer,5,19,200,0.017046766299819653
2,2,50,4,0.0,transformer,5,20,200,0.027467725306427396
2,2,50,4,0.0,transformer,5,21,200,0.01393123399449126
2,2,50,4,0.0,transformer,5,22,200,0.017724349897764283
2,2,50,4,0.0,transformer,5,23,200,0.01476457318708371
2,2,50,4,0.0,transformer,5,24,200,0.01706178333577084
2,2,50,4,0.0,transformer,5,25,200,0.014560946702309245
2,2,50,4,0.0,transformer,5,26,200,0.012375333468760817
2,2,50,4,0.0,transformer,5,27,200,0.02333621899011452
2,2,50,4,0.0,transformer,5,28,200,0.016123094362132773
2,2,50,4,0.0,transformer,5,29,200,0.02231296236243482
2,2,50,4,0.0,transformer,5,30,200,0.012248659812777238
2,2,50,4,0.0,transformer,5,31,200,0.0156199415928133
2,2,50,4,0.0,transformer,5,32,200,0.011233804008569952
2,2,50,4,0.0,transformer,5,33,200,0.015517176153017904
2,2,50,4,0.0,transformer,5,34,200,0.02423275993453144
2,2,50,4,0.0,transformer,5,35,200,0.014309087489579814
2,2,50,4,0.0,transformer,5,36,200,0.015906052569457728
2,2,50,4,0.0,transformer,5,37,200,0.017898021814711493
2,2,50,4,0.0,transformer,5,38,200,0.010938730571030675
2,2,50,4,0.0,transformer,5,39,200,0.01649496542654277
2,2,50,4,0.0,transformer,5,40,200,0.008267385007324166
2,2,50,4,0.0,transformer,5,41,200,0.007283863167266685
2,2,50,4,0.0,transformer,5,42,200,0.008087659488222466
2,2,50,4,0.0,transformer,5,43,200,0.01338603423399475
2,2,50,4,0.0,transformer,5,44,200,0.012302482802537469
2,2,50,4,0.0,transformer,5,45,200,0.009196312710587731
2,2,50,4,0.0,transformer,5,46,200,0.012947452586643178
2,2,50,4,0.0,transformer,5,47,200,0.013756789001168099
2,2,50,4,0.0,transformer,5,48,200,0.01449036651820969
2,2,50,4,0.0,transformer,5,49,200,0.005242025190846397
2,2,50,4,0.0,known_pool,5,0,200,2.90396577299842e-15
2,2,50,4,0.0,known_pool,5,1,200,3.256475421017709e-15
2,2,50,4,0.0,known_pool,5,2,200,3.034317377058544e-15
2,2,50,4,0.0,known_pool,5,3,200,1.940609391766472e-15
2,2,50,4,0.0,known_pool,5,4,200,2.625631495431629e-15
2,2,50,4,0.0,known_pool,5,5,200,3.228696419877166e-15
2,2,50,4,0.0,known_pool,5,6,200,1.7289146237166366e-15
2,2,50,4,0.0,known_pool,5,7,200,2.586505050649538e-15
2,2,50,4,0.0,known_pool,5,8,200,2.218122072888187e-15
2,2,50,4,0.0,known_pool,5,9,200,2.2342711664980884e-15
2,2,50,4,0.0,known_pool,5,10,200,2.1703088230965837e-15
2,2,50,4,0.0,known_pool,5,11,200,2.6772386749833388e-15
2,2,50,4,0.0,known_pool,5,12,200,1.924640527206991e-15
2,2,50,4,0.0,known_pool,5,13,200,3.742207819973736e-15
2,2,50,4,0.0,known_pool,5,14,200,2.791455536937466e-15
2,2,50,4,0.0,known_pool,5,15,200,2.081069958140665e-15
2,2,50,4,0.0,known_pool,5,16,200,2.556302660662673e-15
2,2,50,4,0.0,known_pool,5,17,200,2.6631246890729564e-15
2,2,50,4,0.0,known_pool,5,18,200,2.6965358681030437e-15
2,2,50,4,0.0,known_pool,5,19,200,2.6299903017061956e-15
2,2,50,4,0.0,known_pool,5,20,200,2.7124004849338627e-15
